ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Damage Cost,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8775540,HV450164,8/28/2012 3:10,040XX S CALUMET AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3867,TRUE,TRUE,213,2,3,38,08B,1179057,1878335,2012,ERROR,41.82144482,-87.61863434,"(41.821444824, -87.618634338)"
3361951,HK409235,6/4/2004 0:01,022XX S WASHTENAW AVE,820,THEFT,$500 AND UNDER,STREET,380,FALSE,FALSE,1034,10,28,30,6,1158665,1889279,2004,4/12/2014 12:43,41.85191752,-87.69314358,"(41.851917522, -87.693143577)"
6028483,HP130477,1/18/2008 8:00,054XX S BISHOP ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,4831,FALSE,FALSE,933,9,16,61,5,1167547,1868813,2008,10/2/2008 9:00,41.79557037,-87.66113202,"(41.795570365, -87.661132024)"
3491821,HK563513,8/17/2004 14:22,115XX S CHURCH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,1773,FALSE,FALSE,2212,22,34,75,14,1165666,1828209,2004,ERROR,41.68418714,-87.66917884,"(41.684187135, -87.669178838)"
3018372,HJ720023,10/25/2003 1:00,038XX W 31ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,2821,FALSE,FALSE,1031,10,22,30,08B,1151504,1883738,2003,ERROR,41.83685582,-87.71957186,"(41.836855819, -87.719571859)"
1354914,G057397,1/28/2001 6:00,105XX S TRUMBULL AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,1221,FALSE,FALSE,2211,NA,NA,NA,14,1155237,1834766,2001,ERROR,41.70239508,-87.70718211,"(41.702395083, -87.707182113)"
4569529,HM158752,1/23/2006 8:00,072XX S RHODES AVE,560,ASSAULT,SIMPLE,APARTMENT,3176,FALSE,TRUE,323,3,6,69,08A,1181195,1857297,2006,ERROR,41.7636656,-87.61143921,"(41.763665603, -87.611439209)"
6806076,HR217090,3/15/2009 12:05,054XX N LINCOLN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,346,FALSE,FALSE,2011,20,40,4,6,1158464,1936018,2009,ERROR,41.98017705,-87.6925997,"(41.980177046, -87.692599697)"
6083955,HP180648,2/17/2008 16:45,049XX S LA CROSSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,3195,FALSE,FALSE,814,8,23,56,14,1144901,1871417,2008,ERROR,41.80317207,-87.74411125,"(41.803172073, -87.744111245)"
8807854,HV481114,9/18/2012 8:00,006XX E GRAND AVE,810,THEFT,OVER $500,OTHER,674,FALSE,FALSE,1834,18,42,8,6,1180766,1904096,2012,ERROR,41.89209535,-87.6115705,"(41.89209535, -87.611570504)"
2338089,HH593976,8/20/2002 19:30,029XX N CENTRAL PARK AVE,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,TAVERN/LIQUOR STORE,3797,TRUE,FALSE,2523,NA,35,21,22,1151842,1919206,2002,ERROR,41.93417709,-87.71739745,"(41.934177086, -87.717397454)"
8452974,HV130354,1/24/2012 16:11,048XX N SHERIDAN RD,560,ASSAULT,SIMPLE,CURRENCY EXCHANGE,2398,FALSE,TRUE,2024,20,46,3,08A,1168724,1932205,2012,ERROR,41.96949727,-87.65497844,"(41.96949727, -87.654978443)"
5324749,HN183465,2/18/2007 9:00,020XX W 70TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,2289,TRUE,FALSE,735,7,17,67,26,1163866,1857860,2007,ERROR,41.76559208,-87.67493794,"(41.765592081, -87.674937943)"
1623626,G373657,6/27/2001 2:16,005XX W DIVISION ST,2027,NARCOTICS,POSS: CRACK,STREET,3021,TRUE,FALSE,1823,NA,NA,NA,18,1172307,1908305,2001,ERROR,41.90383614,-87.64251197,"(41.903836143, -87.642511973)"
6375121,HP457261,7/17/2008 1:28,042XX W VAN BUREN ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,4906,FALSE,FALSE,1132,11,24,26,04B,1148391,1897730,2008,1/8/2008 22:09,41.87531209,-87.73063444,"(41.875312091, -87.730634436)"
3783641,HK789089,12/4/2004 10:37,029XX S DEARBORN ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,CHA APARTMENT,2874,TRUE,FALSE,2113,1,3,35,18,1176498,1885030,2004,ERROR,41.83987447,-87.62782028,"(41.839874474, -87.627820281)"
4549735,HM139445,1/22/2006 23:10,019XX S RACINE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,1515,TRUE,FALSE,1233,12,25,31,26,1168712,1890864,2006,ERROR,41.85605544,-87.65622264,"(41.856055437, -87.656222636)"
2457835,HH783440,11/10/2002 12:30,042XX W 25TH PL,810,THEFT,OVER $500,STREET,4867,FALSE,FALSE,1013,NA,22,30,6,1148465,1886754,2002,4/12/2014 12:43,41.84519117,-87.73064563,"(41.845191169, -87.730645627)"
6612069,HP685482,11/15/2008 20:00,037XX W LEXINGTON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,4044,FALSE,FALSE,1133,11,24,27,26,1151664,1896487,2008,ERROR,41.87183747,-87.71864986,"(41.871837466, -87.718649859)"
3543604,HK627013,9/16/2004 9:20,047XX N WINTHROP AVE,560,ASSAULT,SIMPLE,SIDEWALK,3752,FALSE,TRUE,2312,19,46,3,08A,1168071,1931384,2004,ERROR,41.96725858,-87.65740333,"(41.967258582, -87.657403334)"
5036221,HM519102,8/4/2006 11:47,051XX W MAYPOLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,1726,TRUE,FALSE,1532,15,28,25,18,1141785,1900930,2006,ERROR,41.88421802,-87.75481017,"(41.884218022, -87.754810169)"
8417213,HT650314,12/28/2011 12:50,023XX W MADISON ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,2061,TRUE,FALSE,1332,12,2,28,18,1160516,1899992,2011,ERROR,41.88127696,-87.68605343,"(41.881276963, -87.686053431)"
1406729,G971618,2/23/2001 11:00,0000X W HUBBARD ST,820,THEFT,$500 AND UNDER,TAXICAB,182,FALSE,FALSE,1831,NA,NA,NA,6,1176066,1903352,2001,4/12/2014 12:43,41.89016097,-87.6288538,"(41.890160967, -87.628853795)"
5919963,HN717978,11/20/2007 10:45,011XX N KEYSTONE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,1751,TRUE,FALSE,1111,11,27,23,26,1149217,1907290,2007,ERROR,41.90152981,-87.72735378,"(41.901529809, -87.727353784)"
2685011,HJ285981,4/7/2003 17:30,002XX W 24TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,4426,TRUE,FALSE,2111,NA,25,34,18,1174709,1888096,2003,ERROR,41.84832796,-87.63429352,"(41.848327956, -87.634293516)"
7647393,HS452564,8/8/2010 11:11,044XX N BROADWAY,870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,644,FALSE,FALSE,2311,19,46,3,6,1168390,1929931,2010,12/8/2010 18:54,41.96326459,-87.65627263,"(41.96326459, -87.656272632)"
9876690,HX527338,12/2/2014 10:50,116XX S WALLACE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,4273,TRUE,FALSE,524,5,34,53,26,1174437,1827665,2014,9/12/2014 12:42,41.68250428,-87.63708699,"(41.682504278, -87.637086989)"
8735782,HV411396,8/1/2012 22:30,013XX W PRATT BLVD,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,4850,TRUE,FALSE,2432,24,49,1,18,1166147,1945262,2012,2/8/2012 2:34,42.00538163,-87.66407889,"(42.005381627, -87.664078885)"
1815802,G640754,10/24/2001 17:35,072XX S RIDGELAND AV,460,BATTERY,SIMPLE,SIDEWALK,3648,FALSE,FALSE,324,NA,NA,NA,08B,1189086,1857179,2001,ERROR,41.76315643,-87.58252118,"(41.763156434, -87.582521182)"
9048414,HW192963,3/13/2013 16:10,035XX E 114TH ST,460,BATTERY,SIMPLE,STREET,1436,FALSE,FALSE,433,4,10,52,08B,1201622,1829943,2013,ERROR,41.68810938,-87.53749838,"(41.688109378, -87.537498377)"
4252619,HL568353,8/24/2005 10:51,027XX E 83RD ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,1402,FALSE,FALSE,423,4,7,46,5,1195865,1850505,2005,ERROR,41.74467743,-87.55789586,"(41.744677425, -87.557895859)"
7015773,HR422984,7/11/2009 7:45,060XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,3873,TRUE,FALSE,2433,24,48,77,6,1167253,1940103,2009,ERROR,41.99120144,-87.66015906,"(41.991201436, -87.660159064)"
7085175,HR493489,8/20/2009 3:00,042XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,3060,FALSE,FALSE,213,2,4,38,14,1182265,1877306,2009,ERROR,41.81854735,-87.60689779,"(41.818547345, -87.606897794)"
3872852,HL239738,3/11/2005 19:30,007XX W 112TH ST,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,840,FALSE,FALSE,2233,22,34,49,7,1173427,1830631,2005,ERROR,41.69066579,-87.64069689,"(41.690665788, -87.640696894)"
4784156,HM394717,6/5/2006 8:00,058XX N LINCOLN AVE,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",1276,FALSE,FALSE,2011,20,40,2,6,1155783,1938688,2006,9/6/2006 4:07,41.98755827,-87.70238711,"(41.987558265, -87.702387107)"
6149991,HP239396,3/23/2008 2:31,017XX N CLARK ST,460,BATTERY,SIMPLE,BAR OR TAVERN,2251,FALSE,FALSE,1814,18,43,7,08B,1174666,1912148,2008,8/4/2008 17:08,41.91432906,-87.63373175,"(41.914329059, -87.633731746)"
2706200,HJ317376,4/22/2003 23:30,058XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1400,TRUE,FALSE,1511,NA,29,25,18,1137385,1904788,2003,ERROR,41.89488513,-87.77087487,"(41.894885131, -87.77087487)"
3243981,HK261903,3/25/2004 7:00,041XX W BARRY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,1844,FALSE,FALSE,2523,25,31,21,26,1148267,1920250,2004,ERROR,41.93711164,-87.73050864,"(41.93711164, -87.730508643)"
4670809,HM272274,4/4/2006 16:30,001XX W 110TH PL,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,2999,FALSE,FALSE,513,5,34,49,04B,1177196,1831716,2006,9/4/2006 3:54,41.6935592,-87.62686582,"(41.693559196, -87.626865823)"
3551830,HK636854,9/20/2004 17:00,016XX W HOLLYWOOD AVE,560,ASSAULT,SIMPLE,APARTMENT,2262,FALSE,FALSE,2012,20,40,77,08A,1164030,1937887,2004,ERROR,41.98518957,-87.67207699,"(41.985189571, -87.672076994)"
5555385,HN360342,5/20/2007 6:00,071XX S SOUTH SHORE DR,560,ASSAULT,SIMPLE,STREET,4204,FALSE,TRUE,334,3,7,43,08A,1194449,1858304,2007,11/6/2007 15:52,41.76611338,-87.56282823,"(41.766113381, -87.562828234)"
8722256,HV398745,4/24/2012 9:00,080XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,1617,FALSE,FALSE,631,6,8,44,26,1183677,1851641,2012,ERROR,41.74808745,-87.60251835,"(41.748087445, -87.602518345)"
2870583,HJ537839,8/3/2003 14:50,044XX N HAZEL ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,3347,FALSE,TRUE,2313,19,46,3,08B,1169420,1929662,2003,ERROR,41.96250405,-87.65249356,"(41.96250405, -87.652493562)"
2202542,HH464935,6/24/2002 21:31,001XX W 87TH ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),4936,TRUE,FALSE,622,NA,21,44,26,1176895,1847317,2002,ERROR,41.73637724,-87.6274996,"(41.736377238, -87.627499596)"
9078445,HW222090,4/6/2013 15:50,003XX E 60TH ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,3449,FALSE,FALSE,232,2,20,40,3,1179110,1865332,2013,ERROR,41.78576223,-87.61883644,"(41.785762231, -87.618836444)"
6538835,HP612336,10/6/2008 14:30,012XX N MONTICELLO AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",1976,TRUE,FALSE,2535,25,26,23,17,1151767,1908135,2008,3/7/2009 13:40,41.90379876,-87.71796503,"(41.90379876, -87.717965025)"
1891896,G739646,12/10/2001 17:30,001XX W OAK ST,460,BATTERY,SIMPLE,APARTMENT,3559,FALSE,TRUE,1824,NA,NA,NA,08B,1174581,1907163,2001,ERROR,41.90065188,-87.63419329,"(41.900651882, -87.63419329)"
6361408,HP448520,7/12/2008 15:30,038XX W POLK ST,560,ASSAULT,SIMPLE,APARTMENT,1593,FALSE,FALSE,1133,11,24,26,08A,1150950,1896132,2008,ERROR,41.87087731,-87.72128056,"(41.870877306, -87.721280557)"
3347368,HK388596,5/26/2004 7:20,092XX S ABERDEEN ST,460,BATTERY,SIMPLE,SIDEWALK,4671,FALSE,FALSE,2222,22,21,73,08B,1170580,1843176,2004,ERROR,41.72515354,-87.65075588,"(41.725153538, -87.650755883)"
9948680,HY137572,2/2/2015 10:40,052XX W CONGRESS PKWY,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,4151,FALSE,FALSE,1522,15,29,25,5,1141716,1897144,2015,9/2/2015 12:45,41.87383004,-87.75515721,"(41.873830036, -87.755157207)"
8157166,HT392395,7/11/2011 22:03,012XX N CLYBOURN AVE,850,THEFT,ATTEMPT THEFT,SIDEWALK,2478,TRUE,FALSE,1821,18,27,8,6,1172815,1908509,2011,12/7/2011 9:18,41.90438469,-87.64063993,"(41.904384688, -87.640639932)"
5615641,HN424136,6/23/2007 16:58,080XX S ST LOUIS AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,754,FALSE,FALSE,834,8,18,70,5,1154418,1850741,2007,3/8/2007 2:38,41.74624962,-87.70975737,"(41.746249624, -87.709757369)"
6678841,HP753255,12/27/2008 17:05,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1653,TRUE,FALSE,2023,20,48,77,6,1168731,1935088,2008,ERROR,41.97740815,-87.65486875,"(41.977408151, -87.654868748)"
4652026,HM251430,3/25/2006 0:01,097XX S AVENUE L,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,1778,FALSE,FALSE,432,4,10,52,26,1201832,1841147,2006,4/4/2006 3:37,41.71884878,-87.53635002,"(41.718848775, -87.53635002)"
7172268,HR582951,10/11/2009 12:15,003XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,3748,FALSE,FALSE,1814,18,43,7,26,1173850,1911019,2009,ERROR,41.91124926,-87.63676326,"(41.911249256, -87.636763258)"
6920364,HR325590,5/17/2009 3:50,053XX S NORDICA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,1851,FALSE,FALSE,811,8,23,56,14,1130322,1868174,2009,ERROR,41.7945345,-87.79765462,"(41.794534496, -87.797654615)"
6413617,HP474865,7/25/2008 22:40,044XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,4473,TRUE,FALSE,1113,11,28,26,18,1146975,1899609,2008,7/8/2008 12:18,41.88049546,-87.73578545,"(41.880495455, -87.73578545)"
5099538,HM702282,11/5/2006 5:30,039XX N SHERIDAN RD,870,THEFT,POCKET-PICKING,CTA TRAIN,1993,FALSE,FALSE,2324,19,44,6,6,1168850,1926543,2006,8/11/2006 5:36,41.95395781,-87.65468003,"(41.953957812, -87.654680033)"
7256815,HR671119,11/22/2009 2:00,012XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),2265,FALSE,FALSE,1821,18,42,8,11,1175274,1908508,2009,4/12/2009 14:38,41.9043271,-87.63160748,"(41.904327102, -87.631607477)"
5593784,HN398599,6/11/2007 15:11,005XX E 71ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1097,TRUE,FALSE,322,3,6,69,18,1181308,1858110,2007,ERROR,41.76589396,-87.61100002,"(41.765893956, -87.61100002)"
6361346,HP448207,7/11/2008 8:30,051XX S HARPER AVE,560,ASSAULT,SIMPLE,SIDEWALK,4863,FALSE,TRUE,2132,2,4,41,08A,1187200,1871163,2008,ERROR,41.80157463,-87.58898994,"(41.801574625, -87.588989942)"
9900148,HX550849,12/21/2014 21:00,033XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,3486,FALSE,FALSE,211,2,3,35,14,1178111,1882842,2014,ERROR,41.83383393,-87.62196782,"(41.833833929, -87.621967815)"
9176806,HW321737,6/16/2013 7:30,111XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),1833,FALSE,FALSE,2233,22,34,75,14,1172607,1830711,2013,ERROR,41.69090338,-87.64369662,"(41.690903375, -87.643696617)"
9255503,HW400240,8/9/2013 9:00,016XX W WRIGHTWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),2272,FALSE,FALSE,1931,19,32,7,14,1164679,1917284,2013,ERROR,41.92864024,-87.67027634,"(41.928640244, -87.670276344)"
8879865,HV553462,11/8/2012 14:00,075XX S CHAMPLAIN AVE,880,THEFT,PURSE-SNATCHING,SIDEWALK,937,FALSE,FALSE,624,6,6,69,6,1181824,1855392,2012,9/11/2012 10:05,41.75842358,-87.60919259,"(41.758423578, -87.609192588)"
8619862,HV293402,5/19/2012 9:00,051XX W HURON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3108,FALSE,TRUE,1532,15,28,25,08B,1142167,1904099,2012,ERROR,41.89290707,-87.75332875,"(41.892907066, -87.753328745)"
8939790,HV611318,12/20/2012 18:00,029XX W WASHINGTON BLVD,610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",2123,FALSE,FALSE,1222,12,2,27,5,1156901,1900584,2012,1/1/2013 19:08,41.88297552,-87.6993115,"(41.882975519, -87.699311498)"
4471061,HL762489,11/29/2005 18:24,025XX S DRAKE AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,ALLEY,3995,TRUE,FALSE,1024,10,22,30,26,1153071,1886821,2005,ERROR,41.84528508,-87.71374025,"(41.845285083, -87.71374025)"
6948596,HR354023,5/8/2009 9:00,002XX E GARFIELD BLVD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,4044,FALSE,FALSE,232,2,3,40,11,1178909,1868644,2009,ERROR,41.79485526,-87.61947257,"(41.794855256, -87.61947257)"
3024446,HJ731807,11/1/2003 10:19,082XX S COMMERCIAL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,2796,FALSE,TRUE,424,4,10,46,08B,1197665,1850765,2003,ERROR,41.74534618,-87.55129191,"(41.745346184, -87.551291909)"
7096237,HR504828,8/26/2009 16:56,019XX W 33RD ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,4912,TRUE,FALSE,922,9,11,59,6,1163768,1882841,2009,ERROR,41.83414507,-87.67459544,"(41.834145069, -87.674595443)"
5309441,HN169039,2/9/2007 18:50,061XX W 64TH PL,560,ASSAULT,SIMPLE,APARTMENT,3080,FALSE,FALSE,812,8,13,64,08A,1136487,1861077,2007,ERROR,41.7749514,-87.77521612,"(41.774951401, -87.775216121)"
3332497,HK367263,5/16/2004 4:42,003XX N STATE ST,460,BATTERY,SIMPLE,STREET,3474,TRUE,FALSE,1831,18,42,8,08B,1176258,1902572,2004,ERROR,41.88801628,-87.62817223,"(41.888016277, -87.628172231)"
5531805,HN344079,5/15/2007 14:45,080XX S COTTAGE GROVE AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,4786,FALSE,FALSE,631,6,8,44,3,1182985,1852068,2007,3/6/2007 2:49,41.74927528,-87.60504079,"(41.749275279, -87.605040789)"
2251499,HH522712,7/19/2002 21:00,054XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,811,FALSE,FALSE,2011,NA,40,4,14,1158470,1935921,2002,ERROR,41.97991075,-87.6925803,"(41.979910751, -87.6925803)"
5009126,HM619632,9/24/2006 3:00,021XX N RICHMOND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1319,FALSE,TRUE,1414,14,35,22,08B,1156551,1914178,2006,ERROR,41.92028574,-87.70022833,"(41.920285736, -87.700228327)"
5710364,HN518757,8/1/2007 17:00,084XX W BRYN MAWR AVE,890,THEFT,FROM BUILDING,OTHER,1004,FALSE,FALSE,1614,16,41,76,6,1119008,1936135,2007,ERROR,41.98121629,-87.8377046,"(41.98121629, -87.837704596)"
3722385,HK829243,12/26/2004 19:40,104XX S GREEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,933,FALSE,TRUE,2233,22,34,73,08B,1172542,1835330,2004,ERROR,41.70358005,-87.64379921,"(41.703580052, -87.643799205)"
3832461,HL203373,2/26/2005 12:35,002XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,4153,FALSE,FALSE,1211,12,2,28,14,1162403,1898857,2005,ERROR,41.87812316,-87.67915624,"(41.878123162, -87.679156235)"
8764513,HV439482,8/20/2012 20:08,038XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,1953,TRUE,TRUE,212,2,4,36,08B,1182599,1879695,2012,ERROR,41.82509518,-87.60559835,"(41.825095178, -87.605598354)"
4299664,HL609145,9/13/2005 8:30,014XX E 73RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,1634,FALSE,FALSE,324,3,5,43,26,1186949,1856916,2005,ERROR,41.76248566,-87.5903619,"(41.762485657, -87.590361895)"
5945461,HN743993,12/5/2007 19:06,050XX W HURON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,551,TRUE,FALSE,1531,15,28,25,26,1142830,1904220,2007,9/12/2007 1:04,41.89322678,-87.75089075,"(41.89322678, -87.750890754)"
3283363,HK312676,4/20/2004 0:11,046XX N CLIFTON AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,2918,TRUE,FALSE,2311,19,46,3,11,1167636,1931034,2004,ERROR,41.96630758,-87.6590129,"(41.966307576, -87.659012898)"
4021146,HL375918,5/24/2005 12:46,107XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,2789,FALSE,FALSE,513,5,9,49,14,1181446,1833717,2005,ERROR,41.6989535,-87.6112443,"(41.698953504, -87.6112443)"
6928511,HR332778,5/20/2009 17:30,007XX W BARRY AVE,810,THEFT,OVER $500,STREET,4362,FALSE,FALSE,2332,19,44,6,6,1170898,1920733,2009,ERROR,41.93797021,-87.64732234,"(41.937970207, -87.647322338)"
9938186,HY126791,1/24/2015 0:10,026XX W EVERGREEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,3583,FALSE,FALSE,1423,14,26,24,11,1158479,1908916,2015,ERROR,41.90580712,-87.69328876,"(41.905807118, -87.69328876)"
2981789,HJ644907,9/21/2003 22:04,062XX S MORGAN ST,2027,NARCOTICS,POSS: CRACK,STREET,4061,TRUE,FALSE,712,7,16,68,18,1170765,1863047,2003,ERROR,41.77967815,-87.6494997,"(41.779678145, -87.649499695)"
2677516,HJ285368,4/7/2003 13:20,001XX W 72ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,1047,FALSE,TRUE,731,NA,6,69,26,1176827,1857294,2003,ERROR,41.76375685,-87.62744885,"(41.763756849, -87.627448846)"
2878862,HJ547518,8/7/2003 12:00,048XX W BELLE PLAINE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,2191,FALSE,FALSE,1624,16,45,15,5,1143180,1926855,2003,ERROR,41.955333,-87.74903887,"(41.955332998, -87.749038868)"
6312467,HP396461,6/13/2008 7:20,018XX W LAWRENCE AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),4648,FALSE,FALSE,2032,20,47,4,08B,1163122,1931948,2008,ERROR,41.96891192,-87.67558426,"(41.968911917, -87.675584255)"
2168387,HH420999,6/2/2002 19:00,005XX W WILSON DR,610,BURGLARY,FORCIBLE ENTRY,OTHER,867,FALSE,FALSE,2313,NA,46,3,5,1171655,1930932,2002,ERROR,41.96593994,-87.64423885,"(41.965939938, -87.644238851)"
4428519,HL721751,11/7/2005 17:35,003XX S CENTRAL AVE,460,BATTERY,SIMPLE,STREET,2098,TRUE,FALSE,1522,15,29,25,08B,1139164,1897488,2005,ERROR,41.87482081,-87.7645187,"(41.874820808, -87.764518699)"
6253386,HP340946,5/17/2008 0:30,021XX W DIVISION ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,1175,FALSE,FALSE,1424,14,32,24,5,1161971,1908008,2008,2/6/2008 10:11,41.90324328,-87.68048679,"(41.903243283, -87.680486791)"
2704055,HJ328889,4/28/2003 10:00,115XX S YALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,1601,FALSE,TRUE,522,NA,34,53,26,1176713,1828501,2003,ERROR,41.68474761,-87.62873047,"(41.684747613, -87.628730466)"
1882196,G720932,12/1/2001 13:10,020XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,800,TRUE,FALSE,2111,NA,NA,NA,18,1176680,1890478,2001,ERROR,41.85482008,-87.62698799,"(41.854820078, -87.626987993)"
7507209,HS310705,5/16/2010 14:00,022XX S KOLIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,3702,FALSE,TRUE,1013,10,22,29,08B,1147967,1888437,2010,ERROR,41.84981912,-87.73243003,"(41.849819116, -87.732430029)"
5257400,HM683946,10/26/2006 19:50,002XX N KOSTNER AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,3908,TRUE,FALSE,1113,11,28,26,26,1146987,1900681,2006,ERROR,41.88343692,-87.73571398,"(41.883436917, -87.735713976)"
4144821,HL474019,7/10/2005 3:55,0000X W 69TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,CTA GARAGE / OTHER PROPERTY,1874,FALSE,FALSE,731,7,6,69,3,1177312,1859236,2005,ERROR,41.76907498,-87.62561266,"(41.769074977, -87.62561266)"
6107802,HP202858,3/1/2008 3:30,001XX E PERSHING RD,890,THEFT,FROM BUILDING,HOTEL/MOTEL,2798,FALSE,FALSE,211,2,3,35,6,1177861,1879207,2008,2/3/2008 9:27,41.82386488,-87.62299539,"(41.823864879, -87.622995394)"
9057825,HW202237,3/22/2013 8:00,039XX N LAMON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,2777,FALSE,TRUE,1634,16,45,15,14,1143003,1926071,2013,ERROR,41.95318494,-87.74970919,"(41.953184943, -87.74970919)"
